relentlessly	1.2258064516129032	2.0
self-loathing	0.0	0.0
X	1.935897435897436	2.0
Tuck	1.8333333333333333	2.0
spoofs	2.6666666666666665	3.0
well-crafted	2.875	3.0
grotesque	0.6666666666666666	0.0
f	0.625	NaN
declares	0.0	0.0
sobering	2.8222222222222224	2.0
invisible	2.375	2.0
`	1.873490813648294	2.0
confused	0.9736842105263158	1.0
multiplex	2.2857142857142856	2.0
airborne	0.0	0.0
a	2.092306312232754	NaN
n	0.0	0.0
misplaced	0.3076923076923077	2.0
wartime	2.4583333333333335	1.0
adaptations	3.125	2.0
cutting	2.2777777777777777	2.0
mistaking	0.0	0.0
k	0.0	0.0
Cedric	0.0	0.0
resonate	2.5357142857142856	2.0
trashy	2.125	1.0
days	2.054726368159204	2.0
s	2.3333333333333335	NaN
sledgehammers	0.0	0.0
confuses	0.0	0.0
insufferable	0.6666666666666666	0.0
sweet-natured	0.0	0.0
Few	2.4166666666666665	NaN
vulgarity	2.3181818181818183	1.0
suspend	1.7407407407407407	2.0
basis	1.8604651162790697	2.0
heart-affecting	0.0	0.0
drop	1.72	2.0
consumption	0.0	0.0
frankness	2.2857142857142856	2.0
whiff	1.3333333333333333	2.0
basic	2.0208333333333335	2.0
updated	2.5	2.0
fizzles	0.0	0.0
affectionate	2.8823529411764706	2.0
fathers	2.25	2.0
Monty	2.25	2.0
tastelessness	1.9444444444444444	1.0
gourmet	1.4285714285714286	3.0
Moretti	2.5	2.0
Malfitano-Domingo	0.0	0.0
alongside	2.5	2.0
Teen	0.0	0.0
Adam	1.7195121951219512	2.0
well-drawn	2.5555555555555554	2.0
derives	2.1	2.0
belongs	2.66	2.0
resist	2.7846153846153845	1.0
incandescent	0.0	0.0
minimalist	2.3863636363636362	2.0
double	1.9215686274509804	2.0
preferred	0.0	0.0
brash	1.8	2.0
timid	1.2083333333333333	1.0
much	1.8625618471687742	2.0
gut-bustingly	0.0	0.0
thought-provoking	3.3076923076923075	3.0
amuse-bouche	0.0	0.0
Monte	2.142857142857143	2.0
Harvard	1.0425531914893618	2.0
unrelentingly	1.2857142857142858	2.0
fewer	1.59375	2.0
wears	1.6153846153846154	1.0
cynicism	1.8055555555555556	1.0
span	1.3043478260869565	2.0
African	2.3076923076923075	2.0
resonant	2.696969696969697	3.0
small-town	2.0	2.0
Donati	0.0	0.0
pressure-cooker	0.0	0.0
laughable	1.4642857142857142	1.0
Complex	1.5	NaN
completely	1.697674418604651	2.0
twin	2.4444444444444446	NaN
segues	0.0	0.0
possible	2.0980392156862746	2.0
Characters	0.0	0.0
ruthless	2.0	2.0
flute	0.0	0.0
especially	2.158385093167702	2.0
quietness	0.0	0.0
Bedroom	0.0	0.0
conspicuously	1.3	2.0
Sleepers	0.0	0.0
reached	1.3636363636363635	2.0
spends	1.5625	2.0
Trouble	1.690909090909091	1.0
Sugar	2.5	2.0
shadowy	2.2	1.0
universally	0.0	0.0
assigned	1.25	2.0
Spielberg	2.6944444444444446	2.0
inflated	0.0	0.0
finished	1.2142857142857142	2.0
Shayamalan	0.0	0.0
preconceived	0.0	0.0
IHOPs	0.0	0.0
B-minus	0.0	0.0
Silent	0.0	0.0
Faultlessly	0.0	0.0
confront	2.32	2.0
reaches	1.8076923076923077	NaN
siren	2.25	1.0
middles	0.0	0.0
schlepping	0.0	0.0
ludicrous	0.8933333333333333	0.0
entire	1.5923566878980893	2.0
which	1.8852097130242826	2.0
wooden	1.0	2.0
Hayek	2.875	2.0
headache	0.0	0.0
timelines	0.0	0.0
anyone	1.8027777777777778	2.0
not-quite	0.0	0.0
tiresome	1.0	1.0
exhaust	0.0	0.0
adding	2.6875	3.0
Gymkata	0.0	0.0
Whether	1.7619047619047619	NaN
laboriousness	0.0	0.0
sandwiched	0.0	0.0
attacking	0.0	0.0
Eye	0.0	0.0
intuitively	0.0	0.0
succumbs	2.0	2.0
Nobody	0.0	NaN
Building	0.0	0.0
last-minute	0.875	1.0
rock	2.125	2.0
cinematic	2.3234501347708894	3.0
slogs	0.0	0.0
reconfigured	0.0	0.0
longs	0.0	0.0
thankfully	2.2857142857142856	2.0
testimonial	1.6666666666666667	2.0
visually	2.559322033898305	3.0
Epps	2.2	2.0
Hearst	2.1923076923076925	2.0
addict	2.4375	1.0
border	2.1538461538461537	2.0
glorified	1.3928571428571428	3.0
sterling	3.272727272727273	3.0
vibes	0.0	0.0
consequences	1.8181818181818181	2.0
patched	1.75	2.0
exploits	2.3333333333333335	NaN
perplexed	0.0	0.0
loosens	0.0	0.0
outrun	0.0	0.0
job	2.682634730538922	2.0
selfless	0.0	0.0
assured	2.7666666666666666	NaN
undercurrents	0.0	0.0
shoulders	2.0425531914893615	2.0
scent	0.0	0.0
page-turner	0.0	0.0
miscast	0.5714285714285714	2.0
peeved	0.0	0.0
scene	1.9743589743589745	2.0
western	2.6666666666666665	NaN
preschooler	0.0	0.0
steals	2.4761904761904763	0.0
Carrera	0.0	0.0
hallucinatory	2.6	2.0
Amber	0.0	0.0
9.50	0.0	0.0
Beau	0.0	0.0
maturity	3.6363636363636362	3.0
embark	0.0	0.0
unnerve	0.0	0.0
joy	2.463157894736842	4.0
Bean	1.4210526315789473	2.0
thought	2.1822660098522166	2.0
road	2.1965811965811968	1.0
intrinsically	0.0	0.0
space	1.9878048780487805	NaN
ambling	0.0	0.0
boys	2.028169014084507	2.0
careworn	0.0	0.0
rather	1.847962382445141	2.0
fleetingly	2.375	2.0
dingy	0.0	0.0
construction	1.9615384615384615	2.0
aimed	2.1875	NaN
generational	2.25	2.0
insufficiently	1.25	1.0
marketing	2.2	2.0
Never	1.88	NaN
focuses	2.210526315789474	2.0
subconscious	2.0	3.0
loosely	0.9411764705882353	NaN
Iris	2.1578947368421053	2.0
helps	2.6818181818181817	2.0
savvier	0.0	0.0
morose	1.3333333333333333	2.0
wailing	0.0	0.0
hormones	0.0	0.0
gibberish	0.8333333333333334	1.0
slapdash	0.3939393939393939	2.0
postmodern	2.8461538461538463	2.0
pivotal	2.875	2.0
whiny	0.64	1.0
Star	2.0625	NaN
kooky	2.5	2.0
unimaginative	0.5964912280701754	1.0
Stay	3.0	NaN
laughter	2.830769230769231	4.0
warning	1.6666666666666667	2.0
single	1.772972972972973	2.0
Dahmer	1.26	1.0
diluted	0.0	0.0
mess	0.8054054054054054	1.0
every	1.8541392904073588	NaN
eight	1.8846153846153846	NaN
Meaning	0.0	0.0
whine	1.1666666666666667	2.0
focused	2.3703703703703702	2.0
pray	0.0	0.0
Passion	3.3333333333333335	NaN
sleepy	0.0	0.0
mull	0.0	0.0
mesh	0.0	0.0
wrap	2.375	2.0
L'Avventura	0.0	0.0
Accorsi	0.0	0.0
authentic	2.542372881355932	3.0
starters	0.0	0.0
Marquis	1.5555555555555556	3.0
tutorial	1.7272727272727273	2.0
Must	0.0	0.0
Fontaine	3.0	2.0
Splashes	0.0	0.0
richest	0.0	0.0
embedded	2.625	2.0
preciously	0.0	0.0
exciting	2.849557522123894	4.0
Saving	2.27027027027027	2.0
vain	1.2	2.0
Bigelow	2.6	2.0
gravitas	0.0	0.0
violent	1.7532467532467533	1.0
mere	1.6744186046511629	2.0
Iron	0.0	0.0
conceptions	1.5	2.0
Black	2.25974025974026	NaN
chess	0.0	0.0
chest	2.0526315789473686	2.0
security	0.0	0.0
defensive	0.75	2.0
while	2.2552447552447554	NaN
prisoner	2.3846153846153846	1.0
green-guts	0.0	0.0
gorgeous	3.327272727272727	3.0
self-referential	2.0	2.0
drum	2.3636363636363638	2.0
gifted	2.859154929577465	3.0
flailing	1.0526315789473684	1.0
throwback	2.066666666666667	2.0
drug	1.7903225806451613	2.0
Beginners	2.3636363636363638	2.0
push-the-limits	0.0	0.0
Blade	2.0789473684210527	2.0
Fat	2.360655737704918	NaN
sanctimonious	1.5625	1.0
errant	0.0	0.0
spooky	2.5125	2.0
psychoanalytical	0.0	0.0
creatively	0.8	3.0
believability	0.9473684210526315	3.0
Csokas	0.0	0.0
needlessly	1.2608695652173914	1.0
1873	0.0	0.0
Far	2.638888888888889	NaN
Remarkably	0.0	0.0
Chaotic	0.0	0.0
commodity	0.0	0.0
Lovers	0.0	0.0
regrettably	0.0	0.0
Swedish	2.5	3.0
advance	1.5	2.0
sugar	1.6666666666666667	NaN
pastel	2.4285714285714284	2.0
feeds	2.5714285714285716	2.0
retold	1.1428571428571428	2.0
discussion	2.46875	2.0
appear	2.207317073170732	2.0
filmic	0.0	0.0
sex-as-war	0.0	0.0
its	2.041030809098762	2.0
lyrical	2.6818181818181817	2.0
stretches	2.4594594594594597	2.0
practices	1.5833333333333333	3.0
although	1.9615384615384615	NaN
arena	0.0	0.0
dialed-up	0.0	0.0
drink	1.5789473684210527	2.0
appeal	2.242424242424242	3.0
Bright	0.0	0.0
stretched	1.2121212121212122	2.0
cheat	1.702127659574468	1.0
sour	0.8833333333333333	1.0
terribly	1.0232558139534884	0.0
futile	0.8333333333333334	1.0
Daring	4.0	NaN
jaded	1.837837837837838	1.0
horrifically	0.0	0.0
soppy	0.0	0.0
Boulevard	0.0	0.0
fuse	0.8571428571428571	2.0
fuss	2.4285714285714284	2.0
soul	2.653225806451613	2.0
admirable	2.869047619047619	4.0
prey	1.4285714285714286	2.0
suggest	2.161290322580645	2.0
soup	1.4444444444444444	2.0
superlative	3.0	3.0
indicated	0.0	0.0
calls	2.1379310344827585	2.0
Visually	3.0	NaN
Mexico	3.3333333333333335	2.0
intertwined	0.0	0.0
thirty-five	0.0	0.0
terrible	1.0782608695652174	1.0
instability	2.2222222222222223	2.0
favor	1.925233644859813	NaN
ready-made	2.142857142857143	2.0
boxing	0.0	0.0
cheap	1.4175824175824177	0.0
indicates	0.0	0.0
nuked	0.0	0.0
admirably	2.388888888888889	3.0
sort	1.8666666666666667	2.0
artifice	2.2280701754385963	2.0
diabolical	2.0	2.0
lively	3.128205128205128	3.0
Holland	1.625	2.0
laundry	1.6666666666666667	2.0
bishops	0.0	0.0
absolute	2.090909090909091	2.0
Paid	3.0	NaN
Mehta	2.0	2.0
Baran	2.857142857142857	2.0
sensitive	2.848	2.0
Flatbush	0.0	0.0
pinch	0.0	0.0
sarcasm	0.0	0.0
out-stealth	0.0	0.0
refreshingly	3.246376811594203	3.0
builds	3.111111111111111	2.0
documents	2.0	2.0
contrary	0.0	0.0
Gutterball	0.0	0.0
Began	0.0	0.0
crime-film	0.0	0.0
old-world	2.8333333333333335	2.0
medium	3.25	2.0
facial	1.5333333333333334	2.0
literate	2.864864864864865	4.0
Lampoon	2.0	2.0
Sayles	2.6363636363636362	2.0
overly	1.408450704225352	NaN
elementary	0.0	0.0
baggage	1.7575757575757576	2.0
cartoon	2.006993006993007	2.0
backdrops	1.173913043478261	2.0
heavy-handedness	0.0	0.0
emergency	2.125	2.0
unerring	2.7777777777777777	3.0
unaffected	2.388888888888889	2.0
must	2.0913705583756346	2.0
recycles	1.4	2.0
Carmen	2.5	2.0
likened	0.0	0.0
columnist	0.0	0.0
curious	2.0754716981132075	3.0
friends	2.1311475409836067	NaN
subsequently	0.0	0.0
misanthropic	1.85	1.0
racial-issues	0.0	0.0
care	1.6229508196721312	3.0
card	1.3703703703703705	2.0
Light	2.5833333333333335	NaN
moist	2.727272727272727	2.0
Eve	1.5384615384615385	2.0
morality	2.3863636363636362	2.0
repetitive	1.0512820512820513	1.0
envisioned	0.0	0.0
mute	0.0	0.0
literary	2.138888888888889	2.0
migraine-inducing	0.0	0.0
assuming	1.3846153846153846	2.0
freaky	2.6363636363636362	2.0
spare	2.7796610169491527	2.0
ditties	0.0	0.0
cart	0.0	0.0
spark	1.8555555555555556	2.0
ga-zillionth	0.0	0.0
quirky	2.5294117647058822	NaN
lightning	0.0	0.0
XXX	2.2777777777777777	1.0
filmed	1.8214285714285714	2.0
cast	2.4005270092226616	2.0
ponders	0.0	0.0
cash	1.0	2.0
Dolgin	0.0	0.0
Nasty	0.0	0.0
unlikely	2.2625	2.0
elusive	2.5833333333333335	2.0
settlers	0.0	0.0
case	1.875	2.0
quirks	2.1538461538461537	2.0
Marries	0.0	0.0
Broadway	2.642857142857143	3.0
Pretty	1.825	NaN
Melrose	0.0	0.0
song	2.0869565217391304	2.0
walking	2.3793103448275863	2.0
cross-promotion	0.0	0.0
undoubtedly	2.772727272727273	2.0
pleasing	3.119047619047619	4.0
all-time	2.388888888888889	2.0
Girl	2.3058823529411763	NaN
Anchored	0.0	0.0
enveloping	2.9285714285714284	2.0
uneasily	1.5555555555555556	1.0
Once	1.5789473684210527	NaN
commentary	1.8876404494382022	2.0
vast	1.9285714285714286	2.0
technicality	0.0	0.0
interrupted	1.625	1.0
WWII	2.2222222222222223	2.0
adoration	0.0	0.0
Tomei	0.0	0.0
stirring	3.0357142857142856	3.0
Scott	1.6071428571428572	2.0
assaults	1.0	2.0
beneath	2.5060240963855422	2.0
formulaic	1.5288461538461537	1.0
chanting	0.0	0.0
overgrown	0.0	0.0
strength	2.477064220183486	3.0
circularity	0.0	0.0
helped	2.608695652173913	3.0
environmentalism	0.0	0.0
Cameron	0.0	0.0
soon	1.7613636363636365	2.0
Mule	0.0	0.0
outing	2.4523809523809526	2.0
Campanella	2.9	2.0
Hilarious	3.0	3.0
aborbing	0.0	0.0
subversive	2.489795918367347	1.0
executives	1.5384615384615385	2.0
gloomy	1.4166666666666667	2.0
giant	1.7708333333333333	2.0
automated	0.0	0.0
everything	1.8835616438356164	2.0
feels	1.5508849557522124	2.0
Adults	2.0	NaN
conscience	2.5833333333333335	2.0
consuming	2.2777777777777777	2.0
draw	2.5476190476190474	2.0
camp	1.8717948717948718	2.0
interlocking	0.0	0.0
Weight	1.0	NaN
benefitted	0.0	0.0
drive	2.070588235294118	2.0
thematic	1.9649122807017543	2.0
yourself	1.6696428571428572	2.0
Asia	2.4615384615384617	2.0
working	2.3789473684210525	2.0
sole	1.3333333333333333	2.0
confusion	1.8571428571428572	2.0
compelling	2.6872246696035242	3.0
sold	0.0	0.0
thousands	2.161764705882353	2.0
insisted	0.0	0.0
leaning	1.25	2.0
riddled	1.0	2.0
substance-free	0.0	0.0
elapse	0.0	0.0
insecurity	2.6	2.0
matters	2.3214285714285716	2.0
Armenian	1.3333333333333333	2.0
befits	0.0	0.0
visual	2.44543429844098	2.0
displayed	0.0	0.0
Graham	2.5833333333333335	2.0
combination	2.0526315789473686	2.0
Eugene	0.0	0.0
slowest	1.4444444444444444	1.0
faux-contemporary	0.0	0.0
high-spirited	3.25	3.0
dance	2.6153846153846154	2.0
some	2.171267252195734	2.0
culture	2.3685714285714288	2.0
dimwitted	0.0	0.0
stream	2.8333333333333335	2.0
mundane	1.5454545454545454	1.0
operates	2.235294117647059	2.0
assembly	1.3125	2.0
complexity	2.188679245283019	3.0
inhabit	2.2037037037037037	2.0
frustrates	2.625	1.0
evidenced	0.0	0.0
bluntly	0.0	0.0
fascist	0.0	0.0
jokester	3.0	2.0
symmetrical	0.0	0.0
Koyaanisqatsi	0.0	0.0
hard-pressed	3.4285714285714284	1.0
wham-bam	0.0	0.0
hopefulness	0.0	0.0
bottomless	0.0	0.0
resolve	0.0	0.0
inexperience	0.0	0.0
precollegiate	0.0	0.0
placeholder	0.0	0.0
drag	1.1451612903225807	1.0
prop	0.0	0.0
Dangerous	2.1923076923076925	1.0
Rumor	1.2307692307692308	1.0
coincidences	0.0	0.0
remind	2.096774193548387	2.0
verbal	2.6666666666666665	2.0
deconstructing	0.0	0.0
boldness	0.0	0.0
luscious	3.1666666666666665	3.0
brother	2.057142857142857	NaN
drab	0.875	0.0
over-25s	0.0	0.0
possesses	2.5238095238095237	2.0
pigeonhole-resisting	0.0	0.0
Wow	2.2285714285714286	4.0
subjects	1.5612244897959184	2.0
connected	1.6666666666666667	2.0
Testud	3.0	2.0
poignant	2.8378378378378377	4.0
Clint	2.625	2.0
Much	2.5238095238095237	NaN
Remember	2.6341463414634148	NaN
extols	0.0	0.0
Woo	1.9402985074626866	3.0
Entertains	1.25	3.0
Collosum	0.0	0.0
concerns	2.5	2.0
sources	1.7037037037037037	2.0
contrast	0.8333333333333334	2.0
125-year	0.0	0.0
revels	1.9285714285714286	2.0
overheated	1.2	2.0
sugar-coating	0.0	0.0
Chabrol	2.6956521739130435	2.0
meddling	0.0	0.0
sure	1.7857142857142858	2.0
Triumph	1.6666666666666667	NaN
Dilbert	0.0	0.0
cheer	2.90625	2.0
humorless	0.8214285714285714	0.0
nasty	1.7228915662650603	0.0
rewarded	2.5294117647058822	3.0
undistinguished	1.1818181818181819	1.0
Only	1.6	NaN
cheek	2.25	2.0
wants	1.713235294117647	3.0
hearing	2.8	2.0
streak	1.8888888888888888	2.0
Bille	2.5	2.0
Weigel	0.0	0.0
frustrated	1.25	1.0
unabashed	3.076923076923077	2.0
slots	0.0	0.0
symmetry	0.0	0.0
madness	2.3472222222222223	2.0
facile	1.1818181818181819	2.0
characters	2.003189792663477	2.0
repetition	1.3793103448275863	2.0
co-stars	2.25	3.0
bumps	1.4444444444444444	2.0
call	1.7380952380952381	2.0
demands	2.0	2.0
convolutions	1.2727272727272727	2.0
paper	1.7586206896551724	2.0
bigotries	0.0	0.0
frothy	2.533333333333333	2.0
another	1.7785058977719528	2.0
science-fiction	1.4411764705882353	2.0
intoxicating	3.0350877192982457	3.0
full	2.3180778032036615	NaN
McDowell	2.2	2.0
dramatic	2.076923076923077	3.0
finding	1.8229166666666667	2.0
glass	2.090909090909091	2.0
recruitment	0.0	0.0
making	1.9306122448979592	2.0
Westerners	2.0714285714285716	2.0
check	1.9529411764705882	3.0
Parmentier	3.75	2.0
'70s	1.8059701492537314	2.0
ultimately	1.8937644341801385	2.0
inane	0.9622641509433962	1.0
century	2.2388059701492535	2.0
dubbing	0.0	0.0
came	2.5272727272727273	2.0
affectation	1.75	3.0
addition	2.1846153846153844	2.0
veins	3.1666666666666665	2.0
caricatures	2.111111111111111	2.0
drek	0.6666666666666666	1.0
soft	1.8095238095238095	2.0
Phantom	2.5714285714285716	2.0
taxing	0.0	0.0
swamped	0.0	0.0
self-analysis	0.0	0.0
above-average	3.0	3.0
develops	2.4193548387096775	2.0
operatic	2.1	3.0
target	1.7820512820512822	2.0
facing	2.1666666666666665	2.0
furious	1.7272727272727273	1.0
posse	0.0	0.0
benefits	2.9285714285714284	3.0
average	2.26271186440678	NaN
thumbs	1.9375	2.0
blessed	0.0	0.0
Apparently	0.875	2.0
slummy	0.0	0.0
cozy	0.0	0.0
jeopardy	0.0	0.0
Bush	1.5625	2.0
stuffs	1.2857142857142858	2.0
covering	2.111111111111111	2.0
falters	1.5714285714285714	1.0
visit	2.4680851063829787	2.0
wait	1.4782608695652173	NaN
lesser	2.169491525423729	2.0
fest	2.272727272727273	2.0
juncture	0.0	0.0
kid	2.1134751773049647	2.0
seamless	3.2222222222222223	3.0
time-wasting	0.0	0.0
Who	1.8387096774193548	NaN
Frankie	1.6666666666666667	2.0
relentless	1.411764705882353	2.0
Louis	1.75	2.0
began	2.125	2.0
coldly	0.0	0.0
something	2.1382405745062836	2.0
stance	2.076923076923077	2.0
black	2.0434782608695654	2.0
collision	2.032258064516129	1.0
free-for-all	0.0	0.0
limits	2.2580645161290325	2.0
plods	1.625	2.0
Why	1.1818181818181819	NaN
confirms	2.6	2.0
continental	0.0	0.0
vulnerable	2.608695652173913	2.0
lobbies	0.0	0.0
further	2.118279569892473	2.0
Wim	0.0	0.0
political-action	0.0	0.0
impress	2.75	3.0
401	0.0	0.0
400	0.0	0.0
soap	1.3894230769230769	2.0
soar	3.7142857142857144	2.0
owners	0.0	0.0
15-cent	0.0	0.0
tunnel	0.0	0.0
deserve	1.3484848484848484	2.0
exaggeration	0.8333333333333334	2.0
superficially	1.2777777777777777	2.0
stubbly	0.0	0.0
Kiarostami	3.0	2.0
seeking	1.8518518518518519	2.0
disappointing	1.0943396226415094	0.0
antics	1.5681818181818181	2.0
blaring	1.9166666666666667	2.0
Patch	1.7222222222222223	2.0
Arguably	4.0	NaN
Martinez	0.0	0.0
moodily	0.0	0.0
entries	2.4444444444444446	2.0
flashes	3.0	2.0
Pacino	3.05	2.0
fire-breathing	2.0	3.0
extraordinarily	3.230769230769231	4.0
Frankly	0.5	2.0
sunk	0.0	0.0
weighed	1.0	2.0
monkeys	1.0	2.0
sung	2.5714285714285716	2.0
crotch	0.0	0.0
Grease	0.0	0.0
traditional	2.2987012987012987	NaN
Charly	1.0	2.0
Gee	0.0	0.0
boat	1.5416666666666667	2.0
soda	0.0	0.0
bait-and-tackle	0.0	0.0
represent	1.5	2.0
amazing	3.3392857142857144	4.0
forever	1.8571428571428572	2.0
sums	0.0	0.0
stands	2.1136363636363638	2.0
Wasabi	2.3333333333333335	2.0
Chevy	0.0	0.0
background	2.1639344262295084	2.0
nothing	1.526946107784431	1.0
time-honored	0.0	0.0
Get	1.9	NaN
Maybe	2.0	2.0
Hermitage	2.5	2.0
body	1.8431372549019607	NaN
Jeffrey	1.9166666666666667	2.0
Tolkien	2.5454545454545454	2.0
irritating	1.0975609756097562	0.0
Everything	1.7692307692307692	NaN
melodramatic	1.781512605042017	2.0
Lambs	2.272727272727273	2.0
confusing	1.7468354430379747	1.0
interrelationships	0.0	0.0
enough	2.189935064935065	2.0
Tatou	0.0	0.0
clowns	0.0	0.0
Etoiles	0.0	0.0
Happily	3.5	3.0
self-interest	0.0	0.0
frenzied	0.0	0.0
junctures	0.0	0.0
anthropologically	0.0	0.0
titular	1.7777777777777777	3.0
XFL	0.0	0.0
wrench	0.0	0.0
key	2.406779661016949	2.0
street-realist	0.0	0.0
Pabst	0.0	0.0
comically	1.7826086956521738	3.0
partway	0.0	0.0
editing	1.3017241379310345	2.0
wallpaper	0.0	0.0
''	1.9825232113599127	2.0
Chokes	0.0	0.0
third-best	0.0	0.0
Consists	0.0	0.0
eager	1.868421052631579	2.0
script	1.6576168929110107	2.0
malnutrition	0.0	0.0
disjointed	0.9545454545454546	1.0
fleet	0.0	0.0
straight-to-video	1.25	1.0
semi-coherent	0.0	0.0
imitation	1.06	1.0
better	1.9444444444444444	4.0
against	2.0086206896551726	2.0
locales	3.2972972972972974	1.0
lightweight	1.880952380952381	2.0
walk	2.2666666666666666	2.0
wall	1.65	3.0
invention	1.4375	2.0
saying	1.75	2.0
ignored	1.972972972972973	2.0
monarch	0.0	0.0
blockbusters	2.1666666666666665	3.0
Knees	0.0	0.0
lyricism	2.4285714285714284	2.0
feel-good	2.9384615384615387	3.0
airhead	1.0	1.0
Passable	0.0	0.0
flying	2.2941176470588234	2.0
enhance	1.0	3.0
Thurman	3.2857142857142856	3.0
amped-up	0.0	0.0
gender-bender-baller	0.0	0.0
touched	2.9375	3.0
demonstrates	2.35	2.0
beguiling	3.0	3.0
Passably	0.0	0.0
cheating	0.0	0.0
artist	2.4871794871794872	2.0
O'Fallon	1.3571428571428572	2.0
bogs	0.7619047619047619	1.0
terrain	0.0	0.0
audio	0.0	0.0
slice-of-depression	0.0	0.0
society	2.176470588235294	2.0
touches	2.6530612244897958	2.0
funny	2.632382216323822	3.0
unsure	1.1666666666666667	2.0
Gil	0.0	0.0
relocation	0.0	0.0
voyeuristic	1.6363636363636365	2.0
Vietnamese-born	0.0	0.0
wedding	2.608695652173913	NaN
suit	1.6274509803921569	2.0
laying	0.0	0.0
illusions	0.0	0.0
low-down	0.0	0.0
Professionally	0.0	0.0
parking	1.2272727272727273	2.0
they	1.9273693534100975	NaN
wildest	1.6	2.0
cuisine	3.142857142857143	2.0
nine	0.0	0.0
saccharine	1.7321428571428572	2.0
hamburgers	0.0	0.0
Drives	0.0	0.0
fearlessness	3.3636363636363638	3.0
Martin	2.016949152542373	2.0
deliver	2.5316455696202533	3.0
premises	0.0	0.0
Jagger	2.1333333333333333	2.0
anybody	2.0	NaN
earnestly	0.0	0.0
Affleck	1.6	2.0
Burstein	2.411764705882353	2.0
Pryor	2.0344827586206895	2.0
shades	2.6923076923076925	2.0
programs	0.0	0.0
lesson	2.1122448979591835	2.0
structure	1.7228915662650603	2.0
delivers	2.7611940298507465	2.0
halfhearted	1.6363636363636365	1.0
ruthlessness	0.0	0.0
Such	1.7959183673469388	NaN
steps	2.1818181818181817	2.0
Chao	0.0	0.0
magnificently	0.0	0.0
Chan	1.8515625	2.0
emotion	2.217821782178218	2.0
scene-stealing	0.0	0.0
melding	0.0	0.0
Chai	1.4285714285714286	2.0
earlier	1.6774193548387097	2.0
skill	2.6293103448275863	2.0
them	1.997979797979798	2.0
nonprofessional	0.0	0.0
then	1.7526881720430108	2.0
Merely	0.0	NaN
vulnerability	1.736842105263158	2.0
delivery	2.183333333333333	2.0
prequel	0.0	0.0
self-assured	3.272727272727273	2.0
'd	1.6986301369863013	2.0
low-rent	0.9166666666666666	2.0
plenty	2.238095238095238	2.0
pictures	2.435483870967742	2.0
fashions	0.0	0.0
nanosecond	0.0	0.0
showdown	2.0	1.0
Matheson	0.0	0.0
writhing	0.0	0.0
followed	1.9148936170212767	2.0
good-natured	2.9555555555555557	3.0
Course	0.0	0.0
Wedge	2.1666666666666665	2.0
Isle	0.0	0.0
War	2.088757396449704	NaN
grasping	0.5714285714285714	2.0
dreamlike	3.5555555555555554	3.0
Latino	2.111111111111111	2.0
corkscrew	0.0	0.0
two-thirds	1.8888888888888888	2.0
clinical	2.0	2.0
pointless	0.8018018018018018	0.0
usual	2.227027027027027	2.0
directress	0.0	0.0
larger	2.253731343283582	2.0
guessing	3.020408163265306	2.0
succeeds	2.8028169014084505	3.0
unified	1.0	3.0
Broomfield	2.090909090909091	2.0
's	2.051797289334119	2.0
inconsistent	0.9473684210526315	1.0
Wait	2.0526315789473686	2.0
within	2.0	2.0
